source,treatment,group,round,player,choice,score,attendance,ac_score,threshold,num_players,room,decision,timeup,time,date
human,score + grid,Grupo-0003,11.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,12.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,12.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,13.0,193508520589663,1.0,-1.0,2.0,-9.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,13.0,592871351770528,1.0,-1.0,2.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,14.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,14.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,15.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,15.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,16.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,16.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,17.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,17.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,18.0,592871351770528,1.0,-1.0,2.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,18.0,193508520589663,1.0,-1.0,2.0,-9.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,19.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,19.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,20.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,20.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,21.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,21.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,22.0,193508520589663,1.0,-1.0,2.0,-9.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,22.0,592871351770528,1.0,-1.0,2.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,23.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,23.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,24.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,24.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,25.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,25.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,26.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,26.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,27.0,592871351770528,1.0,-1.0,2.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,27.0,193508520589663,1.0,-1.0,2.0,-9.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,28.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,28.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,29.0,592871351770528,1.0,-1.0,2.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,29.0,193508520589663,1.0,-1.0,2.0,-9.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,30.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,30.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,31.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,31.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,32.0,592871351770528,1.0,-1.0,2.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,32.0,193508520589663,1.0,-1.0,2.0,-9.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,33.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,33.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,34.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,34.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,35.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,35.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,36.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,36.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,37.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,37.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,38.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,38.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,39.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,39.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,40.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,40.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,41.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,41.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,42.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,42.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,43.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,43.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,44.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,44.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,45.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,45.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,46.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,46.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,47.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,47.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,48.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,48.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,49.0,193508520589663,0.0,0.0,1.0,-9.0,0.5,2,Grupo-0003,0.0,,,
human,score + grid,Grupo-0003,49.0,592871351770528,1.0,1.0,1.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,50.0,193508520589663,1.0,-1.0,2.0,-9.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0003,50.0,592871351770528,1.0,-1.0,2.0,26.0,0.5,2,Grupo-0003,1.0,,,
human,score + grid,Grupo-0004,1.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,1.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,2.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,2.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,3.0,586715482734049,1.0,1.0,1.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,3.0,60665347009372,0.0,0.0,1.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,4.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,4.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,5.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,5.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,6.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,6.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,7.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,7.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,8.0,60665347009372,0.0,0.0,1.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,8.0,586715482734049,1.0,1.0,1.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,9.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,9.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,10.0,60665347009372,0.0,0.0,1.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,10.0,586715482734049,1.0,1.0,1.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,11.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,11.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,12.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,12.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,13.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,13.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,14.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,14.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,15.0,586715482734049,0.0,0.0,0.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,15.0,60665347009372,0.0,0.0,0.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,16.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,16.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,17.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,17.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,18.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,18.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,19.0,60665347009372,0.0,0.0,1.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,19.0,586715482734049,1.0,1.0,1.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,20.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,20.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,21.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,21.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,22.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,22.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,23.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,23.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,24.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,24.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,25.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,25.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,26.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,26.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,27.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,27.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,28.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,28.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,29.0,60665347009372,0.0,0.0,0.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,29.0,586715482734049,0.0,0.0,0.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,30.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,30.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,31.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,31.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,32.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,32.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,33.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,33.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,34.0,60665347009372,0.0,0.0,0.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,34.0,586715482734049,0.0,0.0,0.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,35.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,35.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,36.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,36.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,37.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,37.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,38.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,38.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,39.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,39.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,40.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,40.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,41.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,41.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,42.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,42.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,43.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,43.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,44.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,44.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,45.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,45.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,46.0,60665347009372,1.0,-1.0,2.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,46.0,586715482734049,1.0,-1.0,2.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,47.0,586715482734049,1.0,1.0,1.0,-16.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,47.0,60665347009372,0.0,0.0,1.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,48.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0004,48.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,49.0,586715482734049,0.0,0.0,0.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,49.0,60665347009372,0.0,0.0,0.0,-1.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,50.0,586715482734049,0.0,0.0,1.0,-16.0,0.5,2,Grupo-0004,0.0,,,
human,score + grid,Grupo-0004,50.0,60665347009372,1.0,1.0,1.0,-1.0,0.5,2,Grupo-0004,1.0,,,
human,score + grid,Grupo-0005,1.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,1.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,2.0,497799619429244,1.0,1.0,1.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,2.0,117165631034112,0.0,0.0,1.0,9.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,3.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,3.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,4.0,117165631034112,1.0,1.0,1.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,4.0,497799619429244,0.0,0.0,1.0,10.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,5.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,5.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,6.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,6.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,7.0,497799619429244,0.0,0.0,1.0,10.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,7.0,117165631034112,1.0,1.0,1.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,8.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,8.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,9.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,9.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,10.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,10.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,11.0,497799619429244,0.0,0.0,0.0,10.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,11.0,117165631034112,0.0,0.0,0.0,9.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,12.0,497799619429244,1.0,1.0,1.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,12.0,117165631034112,0.0,0.0,1.0,9.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,13.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,13.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,14.0,497799619429244,1.0,1.0,1.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,14.0,117165631034112,0.0,0.0,1.0,9.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,15.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,15.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,16.0,497799619429244,1.0,-1.0,2.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,16.0,117165631034112,1.0,-1.0,2.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,17.0,497799619429244,1.0,1.0,1.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,17.0,117165631034112,0.0,0.0,1.0,9.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,18.0,497799619429244,0.0,0.0,1.0,10.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,18.0,117165631034112,1.0,1.0,1.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,19.0,497799619429244,1.0,1.0,1.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,19.0,117165631034112,0.0,0.0,1.0,9.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,20.0,497799619429244,0.0,0.0,1.0,10.0,0.5,2,Grupo-0005,0.0,,,
human,score + grid,Grupo-0005,20.0,117165631034112,1.0,1.0,1.0,9.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,21.0,497799619429244,1.0,1.0,1.0,10.0,0.5,2,Grupo-0005,1.0,,,
human,score + grid,Grupo-0005,21.0,117165631034112,0.0,0.0,1.0,9.0,0.5,2,Grupo-0005,0.0,,,
